Source,Target,Weight
58UBmhZzNl22EI94dh9Gx0,Ukraine,2
5BwbVAdT6rFF2vGVE8su2y,Ukraine,6
7lyYlIclaVEmE0rlSCwH3h,Ukraine,1
6yC7BVlGi7JXkpl0LsZeeS,Ukraine,1
6l5IEx62Nsc2k1QyfaWvEz,Ukraine,2
64XGTiElvPUfmJjyWJnW8C,Ukraine,3
33xlLiptsAIW56IqRxaQoV,Ukraine,1
6NTzEgUmN1PIBIYEHhf1kS,Ukraine,1
3eVa5w3URK5duf6eyVDbu9,Belgium,1
0TO6y1x0LQodwBnxGtQu9o,Belarus,1
0E56Ncr2I37JQhW71UJALE,Belarus,1
0PCCGZ0wGLizHt2KZ7hhA2,Austria,1
7FNnA9vBm6EKceENgCGRMb,Argentina,1
2ojY7fXJxZQhg8Rx5e8h9G,Ukraine,1
4AupETQEHkWQL9H3O6f9h8,Ukraine,1
6wbEgVlGqWb4I9tbMluu5Q,Ukraine,1
4jIvmo6hfAQ04NSOWPVVA3,Belarus,1
6Tv4ZrZbgUMcXAMv0d1VQM,Belarus,2
7wl1m5vgWkCP3cqYVj2noM,Ukraine,3
5QFYXpPnIZPu2OSD9n8BVN,Ukraine,1
1HY2Jd0NmPuamShAr6KMms,Australia,1
0du5cEVh5yTK9QJze8zA0C,Austria,2
0qyv7OappGDi0OyJxcqpVt,Belarus,1
5GTZUVrKf86Aco9LJQquxc,Belarus,1
09cKncAQn28NqTUORLMwSR,Kazakhstan,1
260kWe4y9lg7YFDsZBgsLv,Belarus,1
0PWfuxCvPtyeCLLWjf4EzJ,Ukraine,1
25uiPmTg16RbhZWAqwLBy5,Estonia,1
77SW9BnxLY8rJ0RciFqkHh,United States,1
11sIz9STeD6yVSuBaD8nMW,Ukraine,1
6fBUVJW6cDrYluXjnnRdY4,Ukraine,1
5NR8eODM4CQ2X6rBuGpZ2B,Ukraine,1
19JYV5zLhGkyqClNjdSfdb,Ukraine,2
7K2PBAFUE98RKu30clhIms,Belarus,1
6fNkvAT7XRYuIynD5RTSLf,Ukraine,1
1jUPTaRiy2sOdOhvIEUosG,Belarus,1
7Ln80lUS6He07XvHI8qqHH,Malaysia,1
1Xyo4u8uXC1ZmMpatF05PJ,Australia,1
4tuJ0bMpJh08umKkEXKUI5,United States,2
1iCnM8foFssWlPRLfAbIwo,United States,1
1HY2Jd0NmPuamShAr6KMms,Andorra,2
74KM79TiuVKeVCqs8QtB0B,United States,4
3eVa5w3URK5duf6eyVDbu9,Austria,1
0du5cEVh5yTK9QJze8zA0C,Australia,2
7GlBOeep6PqTfFi59PTUUN,United States,2
3bO19AOone0ubCsfDXDtYt,Australia,1
2RQXRUsr4IW1f3mKyKsy4B,United States,1
3y2cIKLjiOlp1Np37WiUdH,United States,1
6qqNVTkY8uBg9cP3Jd7DAH,United States,2
6kbR2eL4hecj3rFwGOsYsI,Australia,1
20rKUmFZsfv9GBXiv6R9d6,Australia,1
2UNjfzEkfsdWVDwnuD6vdH,Australia,1
7Ez6lTtSMjMf2YSYpukP1I,Australia,1
39B7ChWwrWDs7zXlsu3MoP,Ireland,1
7zAAwgV5Wqmvpb4GzvlRkP,Ireland,1
0Cs47vvRsPgEfliBU9KDiB,Ireland,1
1Xyo4u8uXC1ZmMpatF05PJ,United States,1
699OTQXzgjhIYAHMy9RyPD,United States,1
246dkjvS1zLTtiykXe5h60,United States,1
4iHNK0tOyZPYnBU7nGAgpQ,United States,1
3jNkaOXasoc7RsxdchvEVq,Estonia,1
2SrSdSvpminqmStGELCSNd,Estonia,1
5HK6QtizXJzCmoYTkvFRik,Austria,1
5lpH0xAS4fVfLkACg9DAuM,United States,1
2sil8z5kiy4r76CRTXxBCA,Australia,1
20wkVLutqVOYrc0kxFs7rA,United States,1
0C0XlULifJtAgn6ZNCW2eu,Australia,1
4gzpq5DPGxSnKTe4SA8HAU,Andorra,1
25uiPmTg16RbhZWAqwLBy5,Australia,1
1nzgtKYFckznkcVMR3Gg4z,United Kingdom,1
6Xgp2XMz1fhVYe7i6yNAax,United Kingdom,1
22wbnEMDvgVIAGdFeek6ET,United States,1
4gvjmrtzydbMpyJaXUtwvP,Australia,1
10exVja0key0uqUkk6LJRT,Australia,1
2tIP7SsRs7vjIcLrU85W8J,United States,1
33qOK5uJ8AR2xuQQAhHump,United States,1
0PCCGZ0wGLizHt2KZ7hhA2,Australia,1
4j96cMcT8GRi11qbvo1cLQ,Australia,1
08GQAI4eElDnROBrJRGE0X,Australia,1
60df5JBRRPcnSpsIMxxwQm,Belgium,1
7HOmuShc6sajk74rYV7zR2,Lithuania,1
06HL4z0CvFAxyc27GXpf02,Australia,1
7o95ZoZt5ZYn31e9z1Hc0a,Austria,1
7Ln80lUS6He07XvHI8qqHH,Kazakhstan,1
7FNnA9vBm6EKceENgCGRMb,Andorra,1
7iK8PXO48WeuP03g8YR51W,Argentina,3
2OhUNb01gLwygOizYvTm0e,Argentina,3
2BTS8Np1YzPQuXjgdlqsBB,Argentina,2
0AqlFI0tz2DsEoJlKSIiT9,Andorra,2
60XHOAhvEBiV6BGBOv8ClM,Argentina,1
0kwa5ELbi8xm7vbwywoLtg,Costa Rica,1
0c0Yh1P4gMYmDwebhyzIDv,Costa Rica,1
4oZolC0sCwCAKqsNXfRlVS,Bolivia,1
5CiGnKThu5ctn9pBxv7DGa,Argentina,1
5Y3MV9DZ0d87NnVm56qSY1,Andorra,1
06Q5VlSAku57lFzyME3HrM,Argentina,1
3E12tRURRvPfHz0hAMCFYc,Chile,1
54seKvtsZauR1iauN0ptpo,Chile,1
1kyy6AW7C6Rr2jrYwz95Gi,Uruguay,1
338Grz8ebmeku4xVYVqUHQ,Uruguay,1
11oaKJc8rsz6x8YPVjca4X,Costa Rica,1
0ZCO8oVkMj897cKgFH7fRW,Argentina,1
5TeBsszZQTyqBX4eDHdtNx,Uruguay,4
3UTF2no3muGdiFXVujl94i,Argentina,1
2UZIAOlrnyZmyzt1nuXr9y,Argentina,2
0EmeFodog0BfCgMzAIvKQp,Argentina,1
3vQ0GE3mI0dAaxIMYe5g7z,Argentina,1
6HTUcOExehqydqa7C3usAa,Argentina,1
2LRoIwlKmHjgvigdNGBHNo,Bolivia,7
7jAs1uPnpfNmT6e5qtEPxq,Bolivia,1
7CvTknweLr9feJtRGrpDBy,Argentina,2
1DxLCyH42yaHKGK3cl5bvG,Argentina,2
2x7PC78TmgqpEIjaGAZ0Oz,Argentina,1
2Jb9jVnCpWkXtoGznFJ6bF,Argentina,1
6QVEWdYtBkaJcboEtH5FeB,Argentina,1
1NtRGHzfJ8H7dENIXu1tdk,Argentina,1
1QZuAtDYNrk2QMogJulsyq,Argentina,1
6iYRN5eaz8LSxvwkhmwkRj,Argentina,1
6LZA6PhNCwUfHzqfpN1nYL,Argentina,1
1fctva4kpRbg2k3v7kwRuS,Chile,1
1mcTU81TzQhprhouKaTkpq,Chile,1
3ZpEKRjHaHANcpk10u6Ntq,Chile,1
3Pohtvl5MO8eQpaZVOrhUS,Uruguay,1
19HM5j0ULGSmEoRcrSe5x3,Argentina,2
04XdCDDrPnnqidaVBTOQjt,Argentina,1
6GRwwWAtmusrgAL5JF9Dfr,Argentina,1
3WMlRpW5JWuDI95TcEWt3r,Argentina,1
2sp0CxickfFJun08JtXgiA,Uruguay,1
1Yj5Xey7kTwvZla8sqdsdE,Andorra,1
6uzHLlGqFKaXYOnZyYmXYg,Argentina,1
1JbemQ1fPt2YmSLjAFhPBv,Andorra,1
2IKdK6PbitvCiXt1t2bPU6,Uruguay,1
6ndLrsgT3MV5CNxIrW71fw,Chile,1
1vyhD5VmyZ7KMfW5gqLgo5,Chile,1
7j6DKwmjbxvpQO8h914uEz,Bolivia,2
1TA5sGRlKUJXBN4ZyJuDIX,Chile,3
716NhGYqD1jl2wI1Qkgq36,Argentina,1
4m6ubhNsdwF4psNf3R8kwR,Argentina,1
2qWK8K2Jfh67UqtwY8tCW6,Argentina,1
7fT2Me47PQ8T7954PKrcwR,Argentina,1
4oZolC0sCwCAKqsNXfRlVS,Argentina,1
6uJKnn4CV4IIop8mg4kCUy,Uruguay,1
1bAftSH8umNcGZ0uyV7LMg,Andorra,1
1H6X7yhnXZg73f9bssaj1Q,Argentina,1
4kcQWQDK0u9AftVSpdrAgk,Andorra,1
5TP8Ubo4jLKEi4Mw2O8fAk,Andorra,1
2AbQwU2cuEGfD465wCXlg2,Venezuela,4
6fMZytDgX1Q9OV6ndSugym,Venezuela,1
1oSPZhvZMIrWW5I41kPkkY,Austria,1
3E12tRURRvPfHz0hAMCFYc,Bolivia,1
54seKvtsZauR1iauN0ptpo,Bolivia,1
7iK8PXO48WeuP03g8YR51W,Andorra,1
5CiGnKThu5ctn9pBxv7DGa,Andorra,1
6ndLrsgT3MV5CNxIrW71fw,Bolivia,1
1vyhD5VmyZ7KMfW5gqLgo5,Bolivia,1
790FomKkXshlbRYZFtlgla,Belgium,1
7jAs1uPnpfNmT6e5qtEPxq,Argentina,1
3UTF2no3muGdiFXVujl94i,Andorra,3
11oaKJc8rsz6x8YPVjca4X,Bolivia,1
0kwa5ELbi8xm7vbwywoLtg,Bolivia,1
0c0Yh1P4gMYmDwebhyzIDv,Bolivia,1
7a0XAaPaK2aDSqa8p3QnC7,Colombia,3
78F6Xkd46aMHkr4AP60TXY,Andorra,1
2NfSBtmWe7oPw1EmetJVso,Colombia,1
0zO8yNnw5GQgutcIyXfGBY,Costa Rica,1
0rwGV1HhNWK2Ta4rjmlmtp,Venezuela,1
3RtNN1VnooWEn3KQk03DUL,Spain,1
1fctva4kpRbg2k3v7kwRuS,Bolivia,1
1mcTU81TzQhprhouKaTkpq,Bolivia,1
3ZpEKRjHaHANcpk10u6Ntq,Bolivia,1
36KsCCwgI0Dep97yVJWmkK,Venezuela,1
6B1hSmaLdOvChinK2Z7gfi,Andorra,1
1TA5sGRlKUJXBN4ZyJuDIX,Bolivia,2
3m5qlPf2OkihLz3dRYnkPA,Bolivia,2
5wJ6ampK4rbYM4QjhIbsGa,Dominica,1
7qYeIN2r4H1kBvr0Gm9Iav,Dominica,1
3eVa5w3URK5duf6eyVDbu9,Australia,1
0EmeFodog0BfCgMzAIvKQp,Andorra,1
0du5cEVh5yTK9QJze8zA0C,Andorra,1
1cUpGtXcSQsovNYEZOQgOG,Colombia,1
790FomKkXshlbRYZFtlgla,Argentina,1
5uwa6tAMMfNbBFIHiI6NV4,Chile,1
4RWJOoYwgF978LOn8Fainp,Andorra,1
3SCOuAxngTC1yGjKMcIPEd,Andorra,1
0zO8yNnw5GQgutcIyXfGBY,Colombia,1
3tveA7l6PmZICdkhBPVvak,Venezuela,1
3JsHnjpbhX4SnySpvpa9DK,Belarus,2
3r5dCyf2TGWQreILEV6hCk,Luxembourg,1
4I3K5jXaeMhm3n5x8hsPWH,Luxembourg,1
6TKygPpVT29oGUogu4J9Ec,Costa Rica,1
3E12tRURRvPfHz0hAMCFYc,Argentina,1
2jSGzJw0ebJLu7OLVSOcBP,Bolivia,1
3l9G1G9MxH6DaRhwLklaf5,United States,1
0ys2OFYzWYB5hRDLCsBqxt,United States,1
2LRoIwlKmHjgvigdNGBHNo,Argentina,1
790FomKkXshlbRYZFtlgla,Andorra,1
6TKygPpVT29oGUogu4J9Ec,Andorra,2
3E12tRURRvPfHz0hAMCFYc,Andorra,1
54seKvtsZauR1iauN0ptpo,Argentina,1
77iZVjeYoYSl5P0K9mIiUE,Venezuela,1
17SY5q1CMOZJBRuPcKWwPI,Costa Rica,1
54seKvtsZauR1iauN0ptpo,Andorra,1
4s6Xg38sbqh4xpf4OqhVUK,Costa Rica,1
2cPqdH7XMvwaBJEVjheH8g,Costa Rica,1
5H1nN1SzW0qNeUEZvuXjAj,Panama,1
0tmwSHipWxN12fsoLcFU3B,Andorra,1
2LRoIwlKmHjgvigdNGBHNo,Andorra,1
3qsKSpcV3ncke3hw52JSMB,Bolivia,1
6HaGTQPmzraVmaVxvz6EUc,Japan,1
3MdXrJWsbVzdn6fe5JYkSQ,Belarus,1
1oSPZhvZMIrWW5I41kPkkY,United States,1
6HaGTQPmzraVmaVxvz6EUc,Belarus,2
2LIk90788K0zvyj2JJVwkJ,Thailand,1
57g2v7gJZepcwsuwssIfZs,Vietnam,4
2nSO7JYDbJrYbJmP39qUzj,Vietnam,1
3diftVOq7aEIebXKkC34oR,Vietnam,4
6TITnFVRcl0AcZ4syE7Toe,Vietnam,4
3eVa5w3URK5duf6eyVDbu9,United States,1
0du5cEVh5yTK9QJze8zA0C,United States,2
2dC1IBU9NOD9xsQJ5RE7j7,Vietnam,1
5xY6E5PMZNtz9jDvxTRiGI,Vietnam,3
5HZtdKfC4xU0wvhEyYDWiY,Vietnam,8
3y6Lfjkrdn5TgkbgDxbpvM,Vietnam,1
1HY2Jd0NmPuamShAr6KMms,United States,1
4wZ6awunqaaVLl5j0WpDFu,Vietnam,8
4KPyQxL1zqEiBcTwW6c9HE,Vietnam,3
6zUWZmyi5MLOEynQ5wCI5f,Vietnam,4
27RoKwun6jKycKbH2iYUFU,Vietnam,1
3oD2yI1g6aT3KawHD8ZYaU,Vietnam,1
3rSAej8VUifF02zpsGjsRZ,Vietnam,1
1Qia4CTwh6x0CZbD0079zi,Vietnam,2
1W2pigH6UYwuTuFbwoSfVZ,Vietnam,5
0iqum9KAHh3LkgDhuqvTxM,Vietnam,1
6EybZ5zwPNEtEngfrEMevN,Vietnam,2
5pyjjs1k7keBTqwhkVs7MA,Vietnam,1
5dfZ5uSmzR7VQK0udbAVpf,Vietnam,1
5jTFNkoZebPnX90CbB3F2A,Vietnam,1
0CO1IZAPmgTbkfXvcRCLsL,Vietnam,1
5ulyphh5uJrH4Gb1JpSMkV,Vietnam,2
4fg8aMZ23d2bxKz7r2vt9v,Vietnam,2
13c4ijEkXNvEFoxGxwp5Su,Vietnam,4
40JnMfFlpwqBnWitkL96g4,Vietnam,1
1L1VfizWn4DkFt602yD80U,Vietnam,2
62D1qvKkvUCvXEtY1xwRfo,Vietnam,1
5lAfakPZgxFKgiJD6xAF1G,Vietnam,1
2rKtPYcwYmevNcaqzJOwvf,Vietnam,1
1OIYKbmhG0RxPXvVPNj3NN,Vietnam,1
0slOzRzTQb1RBBVJbvRITP,Vietnam,2
5M3ffmRiOX9Q8Y4jNeR5wu,Vietnam,1
0hy8mfXxfD8kQ6MRQkDVrn,Vietnam,1
4bPYvyUn1mWwUwIW57oST2,Vietnam,2
1Tdy7LZnrufTyuEbgDi1D8,Vietnam,1
1pKPrziZw7C4GvOlBIXqP5,Vietnam,2
30eFAXoU2kTjJPf2cq80B8,Vietnam,2
4RPhZ2g5GYff0hKNBlZKXh,Vietnam,2
2aQnC3DbZB9GbauvhAw7ve,Vietnam,1
1zSv9qZANOWB4HRE8sxeTL,Vietnam,1
6NF9Oa4ThQWCj6mogFSrVD,Vietnam,1
250b0Wlc5Vk0CoUsaCY84M,Kazakhstan,1
6V1SwiosQqf5XvmoTMCGa9,Vietnam,1
0dBcEvEklr1jx4uZuhFX5e,Vietnam,1
2ZjO6APYelcHcLd2pWMx8x,Vietnam,1
5Kh0ta0UY4uJ4g2CIdq9V9,Vietnam,1
0zo8kCJVktn7oPnzpkbC2p,Vietnam,1
6hnfLIkvDl6pjlAe1YRGXY,Vietnam,1
7Cp2hGcriAaDUAWpXnSEwm,Vietnam,1
0XtC2d9ZVigYA7iMy5YkW0,Vietnam,1
61ydMyohF67xBZmWSPA3YQ,Vietnam,1
5mPbBOU2KMFfStepNZ027p,Vietnam,1
5Xn0cJrrcslCWCzPXNTy54,Vietnam,1
2NRcG7E1j2sSi8vnUzCcpi,Vietnam,1
4cLYlDISnWaErAitB8kRph,Vietnam,1
3E0b68wCGYihuHBtlasfm9,Vietnam,1
7yquVKfxBuNFJbG9cy2R8A,Vietnam,1
